번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
76,레이더 관제 통제권(Transfer of Control)의 이양 원칙에 대한 설명으로 가장 옳지 않은 것은?,,"양 관제시설 간 사전 합의문서(LOA)에 지정된 특정 픽스(Fix), 특정 고도, 또는 합의된 시간 지점을 통과할 때 통제권이 이양될 수 있다.","사전 합의된 바가 전혀 없다면, 원칙적으로 항공기가 두 관제시설의 인접 공역 경계선을 통과하는 그 시점에 통제권이 이양된다.","인수하는 관제사는 관제 통제권이 유효해지기 전(항공기가 자신의 공역에 진입하기 전)이라 하더라도, 이전 관제사의 사전 승인 없이 임의로 고도나 기수를 변경하는 지시를 발부할 수 있다.","이양하는 관제사는 통제권을 넘기기 전에, 당해 항공기와 자신의 관할 공역 내에 있는 타 항공기 간의 잠재적 충돌 위험을 해소하고 분리 최저치를 확보해 둘 책임이 있다.",3,"[출처: 항공교통관제절차 제5장] 통제권(Control)을 인수받았거나 이전 관제사의 '사전 승인(Approval)'이 없는 한, 항공기가 해당 관제사의 관할 공역을 침범하기 전에는 임의로 고도나 기수 등을 변경하는 관제 지시를 발부할 수 없다."
77,항공기 속도 조절(Speed Adjustment) 지시에 대해 조종사가 거부할 경우 관제사의 조치로 가장 올바른 것은?,,"조종사의 감속 지시 거부는 관제 지시 불이행에 해당하므로, 관제사는 즉시 해당 항공기를 비상사태로 간주하고 강제 회항을 지시해야 한다.","조종사가 성능 한계나 안전을 이유로 속도 조절을 거부할 경우, 관제사는 즉각적으로 레이더 유도(Vectoring)나 고도 변경 등 대안적인 분리 확보 방안을 모색하여 지시해야 한다.","항공기가 최종접근픽스(FAF)에 도달하기 전 공역에 있다면, 조종사의 동의 여부와 무관하게 항공기 성능 한계치 이하로의 감속을 끝까지 강제해야 한다.","속도 조절만으로 타 항공기와의 분리가 충분히 가능했으나 조종사가 속도 지시를 거부하는 경우, 관제사는 징벌적 조치로 해당 항공기의 착륙 인가를 임의로 무기한 보류할 수 있다.",2,"[출처: 항공교통관제절차 제5장] 관제사의 속도 조절 지시는 조종사가 기체 성능 및 안전상의 이유로 이행 불가를 통보할 수 있다. 이 경우 관제사는 속도 지시를 고집할 것이 아니라, 즉시 레이더 유도, 체공, 수직 분리 등 가용한 다른 분리 수단을 사용하여 안전을 확보해야 한다."
78,대통령 탑승 항공기 등 VVIP 항공기에 대한 관제 취급 절차로 가장 거리가 먼 것은?,,"사전에 조율되고 제공된 일정 및 비행계획에 따라, 전 관제 구간에 걸쳐 지연 없는 신속한 통행 우선권을 보장하기 위해 관련 기관 간 협조해야 한다.","통행 우선권 부여 시, 조난 등 심각한 비상상황에 처한 항공기를 제외하고는 다른 어떠한 일반 항공기보다 최우선하여 취급한다.","보안 유지를 극대화하기 위해, VVIP 탑승 항공기는 레이더 관제사의 표준 주파수를 절대 사용하지 않고 외부와 단절된 자체 보안 통신망만으로 관제 이양을 진행한다.",관제사는 VVIP 항공기의 이동 상황 및 통과 예상 시간을 인접 섹터나 다음 관제시설에 사전에 통보하여 관제 이양 지연이 발생하지 않도록 철저히 조치해야 한다.,3,"[출처: 항공교통관제절차 제2장 특수취급 항공기] 대통령 탑승기 등 VVIP 항공기라 할지라도 정상적인 비행경로 안내, 분리 확보, 트래픽 정보 수신 등을 위해 해당 공역을 관할하는 항공교통관제(ATC) 시설의 표준 주파수를 유지하고 교신해야 한다. 통신 자체를 단절하는 것은 충돌 방지 시스템을 무력화시키는 행위이다."
79,터미널 관제구역 내 악기상 및 교통 폭주로 인한 지연 상황(Delay) 발생 시의 관제 절차로 적절한 것을 모두 고른 것은?,"ㄱ. 관제사는 지연이 예상되는 경우, 당해 구역으로 진입하는 조종사에게 예상 체공 시간(EFC)과 지연 사유를 신속히 통보하여야 한다.
ㄴ. 체공(Holding)이 불가피한 항공기에게는 연료 효율성을 높이기 위해 가능한 빠른 시점에 체공 픽스와 예상접근시간(EFC)을 배정해야 한다.
ㄷ. 체공 대기 중인 항공기 조종사가 'Minimum Fuel(최소 연료)'을 선언한 경우, 이는 즉각적인 비상사태이므로 다른 모든 항공기를 우회시키고 최우선 착륙권을 부여해야 한다.
ㄹ. 조종사가 기상 또는 연료 상황을 이유로 교체공항(Alternate Airport)으로의 기수 변경을 요청할 경우, 관제사는 이에 필요한 인가와 비행 정보를 제공하여야 한다.","ㄱ, ㄴ","ㄱ, ㄴ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2,"[출처: 항공교통관제절차 제2장 및 제4장] ㄷ: 'Minimum Fuel' 선언은 현재 지연을 감당할 추가 연료가 없다는 뜻이지, 비상 상황(Emergency) 선언이나 즉각적인 통행 우선권을 부여하라는 의미는 아니다. 따라서 다른 대기 항공기를 임의로 우회시키고 무조건 최우선권을 주는 것은 규정에 어긋난다."
80,IFR 항공기 출발 시 관제사가 발부하는 출발 인가(Clearance Delivery)의 필수 구성 항목에 해당하지 않는 것은?,,출발 후 항공기가 따라야 할 초기 비행 경로(Assigned Route),"인가된 관제 한계점 (Clearance Limit, 통상 목적지 공항)",출발 및 상승 시 배정된 초기 고도 (Assigned Altitude),목적지 공항의 도착 예정 시간(ETA) 및 배정된 터미널 게이트(Gate) 번호,4,"[출처: 항공교통관제절차 제4장 IFR 비행계획] 표준 출발 인가(Clearance) 항목에는 항공기 식별부호, 관제 한계점, 이륙 후 배정경로, 배정고도, 출발 주파수 및 트랜스폰더 코드(Squawk)가 포함된다. 도착 예정 시간(ETA)이나 게이트 번호는 항공사 자체 운영 정보이므로 ATC 출발 허가 항목에 포함되지 않는다."
81,무선통신 두절(Radio Failure)을 겪고 있는 계기비행(IFR) 항공기가 체공픽스(Holding Fix)에서 체공구역을 이탈하여 강하를 시작하여야 하는 시점으로 올바른 것을 모두 고른 것은?,"ㄱ. 관제사로부터 예상접근시간(EFC)을 사전에 통보받은 경우, 가급적 해당 EFC에 맞춰 강하를 시작한다.
ㄴ. EFC를 통보받지 못한 경우, 비행계획서상에 산출된 도착예정시간(ETA)에 맞추어 강하를 시작한다.
ㄷ. EFC를 통보받았으나 항공기가 체공픽스에 도착한 실제 시간이 EFC를 이미 경과한 경우, 체공 없이 즉시 강하를 시작한다.
ㄹ. 어떠한 경우에도 체공픽스 도착 후 즉시 최저강하고도(MDA)까지 무조건 강하하여야 한다.","ㄱ, ㄴ","ㄴ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄷ, ㄹ",3,"[출처: 항공교통관제절차 제10장] 무선통신 두절 시 IFR 항공기의 강하 시작 시점은 관제사가 발부한 EFC를 최우선 기준으로 하며, EFC가 없다면 비행계획서상의 ETA를 기준으로 한다. EFC가 이미 지났다면 즉시 절차를 수행해야 하며, 체공픽스 도착 즉시 무조건 MDA까지 강하한다는 규정은 없다."
82,교차 활주로(Intersecting Runways)에서의 이류난류(Wake Turbulence) 비레이더 분리에 관한 설명으로 옳은 것은?,,Super 등급 선행 항공기가 이륙한 교차 활주로에서 뒤따라 이륙하려는 Heavy 등급 후행 항공기에게는 최소 2분의 분리 시간을 적용한다.,"Heavy 등급 선행 항공기가 착륙 활주로에서 복행(Go-around)을 수행하고 비행경로가 교차할 때, 이륙하려는 Small 항공기에게는 분리 시간을 적용하지 않는다.","Heavy 등급 선행 항공기가 이륙하여 비행경로가 횡단(Crossing)될 것으로 예상되는 활주로에서 VFR 소형 항공기가 이륙하려는 경우, 3분의 최소 분리 시간을 적용해야 한다.",Large 등급 항공기가 이륙한 직후 교차 활주로에서 Small 등급 항공기가 이륙할 때는 반드시 4분의 분리 시간을 적용해야 한다.,3,"[출처: 항공교통관제절차 제3장] Heavy/Super 등급 항공기 뒤를 이어 교차 활주로에서 이륙하거나, 비행경로가 횡단될 때 후행 항공기가 그보다 작은 등급(Large/Small 등, VFR 포함)일 경우, 강력한 항적난기류를 고려하여 가중된 '3분'의 분리 시간이 요구된다."
83,트랜스폰더(SSR) 코드 배정 및 운용에 관한 관제 절차로 가장 옳지 않은 것은?,,"관제사는 조종사의 업무 부하 경감을 위해 코드 변경을 가급적 최소화하여야 하며, 비행 당 가급적 1회의 코드 변경만 발생하도록 노력해야 한다.","IFR 비행계획이 취소되어 VFR로 전환된 항공기에게는, 조종사가 명시적으로 기존 코드를 유지하겠다고 요청하더라도 즉시 VFR 표준 코드(1200)로 변경을 강제해야 한다.","트랜스폰더의 고도 보고(Mode C) 기능이 고장 났거나 지속적으로 부정확한 고도를 지시할 경우, 조종사에게 'Stop Altitude Squawk'를 지시한다.",관제 이양 시 인접 시설 간 자동 데이터 전송이 이루어지지 않아 표적 식별의 연속성이 보장되지 않는 경우에는 예외적으로 코드를 재배정할 수 있다.,2,"[출처: 항공교통관제절차 제5장] IFR 비행계획이 취소되어 VFR로 전환되더라도, 관제사가 레이더 관제 및 교통정보 제공 등 조언 업무를 계속 제공할 목적이 있다면 기존 배정된 개별 코드를 유지하게 할 수 있으므로 VFR 표준 코드로의 변경을 강제해야 한다는 설명은 틀리다."
84,비레이더 환경에서 IFR 항공기의 의무 위치보고(Position Reporting)에 관한 설명으로 올바른 것을 모두 고른 것은?,"ㄱ. 조종사는 비행계획서 및 항공고시보 등에 지정된 모든 의무 위치보고점(Compulsory Reporting Point) 통과 시 위치를 보고해야 한다.
ㄴ. 관제사가 ""Radar Contact(레이더 식별됨)""을 통보한 이후에는, 조종사의 의무 위치보고가 면제된다.
ㄷ. 레이더 식별이 상실(Radar Contact Lost)된 경우, 관제사는 조종사에게 위치보고 절차의 재개를 명시적으로 지시하여야 한다.
ㄹ. 위치보고 시에는 항공기 식별부호, 위치, 시간, 고도를 필수적으로 포함하여야 한다.","ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",4,"[출처: 항공교통관제절차 제4장 및 제5장] 레이더 식별이 된 항공기는 의무 위치보고가 면제되나, 식별이 상실되거나 레이더 업무가 종료되면 관제사가 위치보고 재개를 지시해야 한다. 제시된 모든 보기가 현행 규정상 올바른 절차이다."
85,관제사의 속도 조절(Speed Adjustment) 지시가 적용이 배제되는 상황으로 올바르게 짝지어진 것은?,"ㄱ. 최종접근픽스(FAF)를 통과하여 활주로 시단으로부터 5마일 이내에 진입한 IFR 착륙 항공기
ㄴ. 체공(Holding) 인가를 받고 지정된 체공구역(Holding Pattern) 내에서 비행 중인 항공기
ㄷ. 고도 10,000피트 미만에서 시계비행규칙(VFR)으로 비행 중인 모든 헬리콥터
ㄹ. 접근허가(Cleared for Approach)를 받고 계기접근절차를 수행 중인 항공기 (단, 이전 속도 유지를 특별히 재지시받지 않은 경우)","ㄱ, ㄴ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",3,"[출처: 항공교통관제절차 제5장] 속도 조절 지시는 체공 장주 비행 중인 항공기, 접근허가를 받고 진입한 항공기, FAF를 통과하여 최종 5마일 이내에 있는 항공기 등에는 적용이 배제된다(ㄱ, ㄴ, ㄹ). 헬리콥터라 하더라도 필요 시 속도 조절(최저 60노트)을 지시할 수 있으므로 VFR 헬기라고 무조건 배제되는 것은 아니다(ㄷ 오답)."
86,최저레이더유도고도(MVA) 미만으로의 레이더 유도(Vectoring)가 예외적으로 허용되는 경우로 가장 옳지 않은 것은?,,"계기기상상태(IMC)에서 복행(Go-around)을 수행하는 IFR 항공기에게, 신속한 지형 회피를 목적으로 일시적인 선회 지시를 내리는 경우","조종사가 해당 지역의 장애물을 육안으로 확실히 회피할 수 있다며, 시계비행기상상태(VMC)에서 MVA 미만의 강하를 명시적으로 요청하여 승인한 경우",당해 항공기가 정밀접근레이더(PAR) 또는 공항감시레이더(ASR)를 이용한 계기접근을 인가받아 최종접근경로 상에서 유도 중인 경우,시각접근(Visual Approach)을 승인받은 IFR 항공기가 공항을 시각으로 식별하고 착륙을 위해 레이더 유도를 받고 있는 경우,1,[출처: 항공교통관제절차 제5장] 계기기상상태(IMC)에서 실패접근(Missed Approach)이나 복행을 수행하는 항공기에게 지형 장애물 회피를 유도할 때는 반드시 규정된 실패접근고도 또는 최저레이더유도고도(MVA) 이상을 엄격히 준수하여 유도해야 한다. 일시적 선회라 하더라도 MVA 미만 유도는 금지된다.
87,관제탑의 이착륙 및 활주로 횡단 지시 발부 절차에 대한 설명 중 틀린 것은?,,"일몰부터 일출까지의 야간에는 지상감시 장비(ASDE 등)의 작동 여부와 무관하게, 동일 활주로상의 여러 교차 지점에서 동시에 이륙위치 대기(LUAW)를 허가할 수 없다.","이륙 허가를 발부할 때, 활주로 중앙 교차점(Intersection)에서 이륙하는 경우를 제외하고는 사용 활주로 명칭 앞이나 뒤에 항상 'RUNWAY'라는 단어를 사용해야 한다.","관제탑은 도착 항공기가 착륙 활주로의 시단을 통과하기 전이라도, 선행 항공기가 활주로를 벗어날 것이 확실시되면 후행 항공기의 착륙을 인가할 수 있다.","교차 활주로에서 한 대의 항공기가 이륙을 위해 활주 중일 때, 다른 활주로에서 또 다른 항공기에게 이륙위치 대기(LUAW)를 허가해서는 안 된다.",2,"[출처: 항공교통관제절차 제3장] 이륙 또는 착륙 허가 시 사용 활주로 명칭과 함께 ""RUNWAY (숫자)""를 명시해야 하는 것은 기본 원칙이며, 중앙 교차점(Intersection) 출발 시에도 'RUNWAY (숫자) AT (교차유도로 명칭)' 형태로 활주로를 명시해야 하므로 예외가 아니다."
88,우리나라 공역의 등급(Class)에 따른 항공교통관제업무 범위에 대한 설명으로 올바른 것을 모두 고른 것은?,"ㄱ. A등급 공역: IFR 비행만 허용되며, 모든 비행 상호 간에 수직 및 종적/측면 분리업무가 제공된다.
ㄴ. B등급 공역: IFR과 VFR 비행 모두 허용되며, VFR 항공기 간에는 상호 분리업무가 제공되지 않고 교통정보만 제공된다.
ㄷ. C등급 공역: IFR과 VFR 간에는 분리업무가 제공되나, VFR 상호 간에는 교통정보만 제공된다.
ㄹ. D등급 공역: IFR 항공기 간에만 분리업무가 제공되며, IFR과 VFR, VFR 상호 간에는 분리업무가 제공되지 않는다.","ㄱ, ㄷ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",2,[출처: 항공안전법 시행규칙 및 항공교통관제절차] B등급 공역(현행 김포공항 일부 적용 등)에서는 VFR 항공기 상호 간을 포함하여 당해 공역을 비행하는 '모든' 항공기 간에 엄격한 분리업무가 제공된다. 따라서 VFR 간 분리가 안 된다는 ㄴ은 오답이다.
89,관제권 내 특별시계비행(SVFR)에 대한 규정으로 가장 거리가 먼 것은?,,SVFR은 오직 일출과 일몰 사이의 주간(Daytime)에 한하여 인가하는 것을 원칙으로 한다.,"고정익 항공기가 SVFR을 수행하기 위해서는 지상시정이 최소 1,500미터 이상 유지되어야 한다.","관제사는 IFR 비행계획을 가진 도착 또는 출발 항공기가 있을 때, 이들과 SVFR 항공기 간에 IFR에 준하는 분리 최저치를 적용해야 한다.","조종사가 관할 관제기관에 명시적으로 요청하지 않더라도, 기상 악화 시 관제사가 조종사의 안전을 위해 SVFR 비행으로 전환할 것을 선제적으로 지시할 수 있다.",4,[출처: 항공교통관제절차 제7장] 특별시계비행(SVFR)은 조종사의 명시적인 '요구(Request)'가 있을 때에 한하여 관제사가 인가할 수 있는 절차이다. 관제사가 먼저 SVFR을 제안하거나 전환을 강제로 지시하는 것은 규정 위반이다.
90,도착 항공기의 복행(Go-Around) 및 계기실패접근에 따른 관제 조치로 가장 적절하지 않은 것은?,,"조종사가 복행을 선언하고 상승 중일 때, 관제사는 최우선적으로 해당 항공기와 주변 다른 항공기 간의 충돌회피 및 분리 확보 지시를 발부해야 한다.",관제사는 실패접근 중인 항공기 조종사에게 복행 사유를 즉각적으로 보고하도록 요구하여 신속하게 공항 기상 정보를 갱신해야 한다.,"기상이 VMC 이상일 경우, 조종사가 복행 후 시각 장주(Visual Traffic Pattern) 진입을 요구하면 트래픽 상황을 고려하여 이를 인가할 수 있다.","비행경로 상에 지형 장애물이 없고 분리가 확보된다면, 관제사는 항공기가 실패접근절차의 픽스에 도달하기 전이라도 새로운 레이더 기수(Heading)를 배정할 수 있다.",2,"[출처: 항공교통관제절차 제5장] 조종사가 복행 시 기체 통제, 상승, 설정 변경 등으로 극심한 업무 부하를 겪으므로, 관제사는 분리가 확보되고 조종사가 안정될 때까지 복행 사유를 먼저 묻거나 통신을 강요해서는 안 된다."
91,연속하는 두 대의 항공기가 동일 활주로로 시각접근(Visual Approach)을 수행 중일 때의 관제 절차로 옳은 것은?,,"후행 항공기 조종사가 활주로는 보았으나 선행 항공기를 시각으로 확인하지 못한 경우, 관제사는 시각접근을 인가할 수 없으며 무조건 계기접근으로 전환해야 한다.","후행 항공기 조종사가 선행 항공기를 확인(In sight)하여 시각분리 유지를 수락한 경우, 선행 항공기에 의해 발생하는 이류난류(Wake Turbulence) 회피 책임은 조종사에게 이양된다.","두 항공기가 시각접근 중일 때, 선행 항공기가 복행(Go-around)을 선언하면 후행 항공기의 시각접근 인가는 즉시 무효화되고 자동적으로 레이더 관제 하에 편입된다.","후행 항공기가 선행 항공기를 따라가는 조건으로 시각접근을 인가받은 직후, 관제사는 후행 항공기에게 특정 속도(예: 160노트 유지)를 강제로 지시하여 종적 간격을 조절해야 한다.",2,"[출처: 항공교통관제절차 제7장] 시각접근 시 후행 항공기가 선행 항공기를 육안으로 식별하고 따라가기로 동의한 순간부터, 시각분리 유지와 항적난기류 회피 책임은 전적으로 조종사에게 이양된다(관제사는 주의 조언만 발부). (1번은 관제사 분리 책임하에 인가 가능, 3번은 자동 편입 아님, 4번은 시각분리 상태에서 속도 강제 지시 불가)."
92,동시 독립 평행접근(Simultaneous Independent Parallel Approaches) 관제에 관한 절차로 가장 옳지 않은 것은?,,"접근 전 레이더 유도 시, 두 항공기가 평행 최종접근진로를 요격(Intercept)하는 동안에는 최소 1,000피트의 수직분리 또는 3마일의 레이더 분리가 지속적으로 확보되어야 한다.","정상운영구역(NOZ)을 이탈하여 진입불가구역(NTZ)을 침범하는 이탈 항공기를 관측하면, 관제사는 이탈 항공기에게 즉시 기수 변경 지시를 발부해야 한다.",NTZ를 침범한 이탈 항공기로 인해 충돌 위험에 처한 인접 접근경로의 위협 항공기에게는 강하(Descend)를 지시하여 신속히 이탈 항공기의 하방으로 회피시켜야 한다.,"레이더 모니터 관제석에서 조종사에게 통신을 발부할 때, 통신망의 과부하를 방지하기 위해 조종사의 응답 통화(Acknowledge)를 요구하지 않는 것이 원칙이다.",3,"[출처: 항공교통관제절차 제5장] NTZ 침범 상황에서 인접 경로의 위협받는 항공기에게 충돌 회피 기동(Break-out)을 지시할 때, 고도 변경 지시는 상승(Climb)을 지시하는 것이 원칙이다. 관제사에게 다른 가용한 대안이 없는 최후의 수단이 아닌 한 강하(Descend) 지시는 엄격히 금지된다."
93,터미널 관제구역 내에서 접근관제사가 레이더 분리 최저치를 표준 3마일에서 '2.5마일'로 축소 적용하기 위한 조건으로 잘못된 것은?,,인접한 선행 항공기와 후행 항공기가 동일한 활주로의 최종접근경로(Final Approach Course)에 확립되어 강하 중이어야 한다.,"선행 항공기의 중량 등급이 Heavy 등급이거나 그 이상이어서는 안 된다. (즉, 항적난기류 분리 최저치 적용 대상이 아닐 것)",해당 활주로의 표면 제동상태(Braking Action)가 조종사 및 관측자에 의해 최소 'Medium' 이상으로 보고되어야 한다.,두 항공기 간 거리는 활주로 시단으로부터 10마일 이내에 위치해야만 분리 축소가 유효하다.,3,"[출처: 항공교통관제절차 제5장] 레이더 분리 최저치를 2.5마일로 축소하기 위한 전제 조건 중, 활주로 표면 상태는 제동상태가 ""Good""으로 보고되어야 한다. Medium 등급에서는 감속 및 이탈 지연 위험이 크므로 2.5마일 축소가 허용되지 않는다."
94,고도계 수정치(Altimeter Setting)의 발부 절차 및 용어 사용에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. 목적지 공항 접근관제소는 도착 IFR 항공기가 전이면(Transition Level) 미만으로 최초 강하하기 전 또는 당해 구역 진입 시 고도계 수정치(QNH)를 발부해야 한다.
ㄴ. 우리나라 공역 내에서 발부하는 QNH 값은 평균해수면(MSL)을 기준으로 한 고도를 나타낸다.
ㄷ. 관제사는 조종사가 현재 위치와 가장 가까운 기상관측소의 고도계 수정치를 요청할 경우 이를 제공할 의무가 있다.
ㄹ. 전이고도(Transition Altitude) 통과 후 상승 중인 항공기에게는 예외 없이 QNE(표준 대기압, 29.92인치)를 설정하도록 지시한다.","ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄷ, ㄹ",4,"[출처: 항공교통관제절차 제2장 및 제4장] 도착 항공기가 전이면 이하 강하 시 QNH 발부 의무, QNH의 MSL 기준 의미, 조종사 요청 시 제공 의무, 그리고 상승하여 전이고도 통과 시 29.92(QNE) 설정 지시 등 제시된 모든 보기는 현행 규정상 완벽히 일치하는 고도계 관련 절차이다."
95,지역항법(RNAV) 및 성능기반항법(PBN) 항공기의 관제에 관한 내용으로 가장 거리가 먼 것은?,,"RNAV 비행로를 비행하는 항공기 간 레이더 분리 적용 시, 기존의 VOR 기반 비행로와 동일한 레이더 거리 분리 최저치를 적용한다.","조종사가 RNAV 장비의 성능 저하(Degradation)를 보고하면, 관제사는 비항법 기반의 일반 레이더 유도나 VOR 등 가용한 다른 수단으로 항법 조언을 제공해야 한다.",RNP(Required Navigation Performance) 값이 큰 공역(예: RNP 10)일수록 요구되는 항법 정밀도가 높으므로 항공기 간 분리 거리를 좁힐 수 있다.,비레이더 환경에서 두 RNAV 성능 장착 항공기가 지정된 오프셋(Offset) 경로로 비행하여 측면 간격이 확보될 경우 측면 분리가 성립한다.,3,"[출처: 항공교통관제절차 제6장] RNP의 숫자 값은 해리(NM) 단위의 항법 정확도를 의미한다. 즉, RNP 10은 10마일 이내의 오차를, RNP 4는 4마일 이내의 오차를 보장한다는 뜻이다. 따라서 RNP 값이 클수록 정밀도가 '낮으며', 적용되는 측면 분리 거리는 '더 커야' 한다."
96,출발 항공기의 이륙 통제(Release)를 위해 관제시설 간 구두로 협조할 때 사용하는 용어에 대한 설명으로 가장 옳지 않은 것은?,,"""RELEASED"": 접근관제소 또는 지역관제소가 국지관제(관제탑)에게 출발 항공기를 트래픽 지연 없이 자신의 판단 하에 이륙시켜도 좋다는 권한을 이양함을 의미한다.","""HOLD FOR RELEASE"": 해당 항공기에 대한 IFR 비행계획은 승인되었으나, 상위 관제시설의 트래픽 조절 필요성으로 인해 별도의 이륙 허가가 있을 때까지 대기하라는 의미이다.","""RELEASE TIME (시간)"": 명시된 시간 이전에는 이륙을 엄격히 금지하며, 그 시간 이후에만 이륙을 허가할 수 있다는 제한사항을 부여하는 것이다.","""CLEARANCE VOID TIME (시간)"": 명시된 시간까지 항공기가 이륙하지 못하면 IFR 허가가 무효화되며, 관제사가 조종사의 통보 없이도 지시된 시간 정각에 즉시 수색구조대 출동을 지시해야 함을 뜻한다.",4,[출처: 항공교통관제절차 제4장] Clearance Void Time 내에 출발하지 못한 조종사는 출발 예정 시간으로부터 30분 이내에 자신의 의도나 이륙 불가를 통보해야 한다. 이 30분의 유예 시간 없이 '시간 정각에 즉각적으로 수색구조대 출동'을 지시한다는 설명은 틀린 규정이다.
97,최저안전고도(MSA/MVA) 확보 및 지형 회피에 관한 관제사 책임을 설명한 내용 중 옳은 것을 모두 고른 것은?,"ㄱ. 레이더 유도(Radar Vectoring) 중인 IFR 항공기가 해당 공역의 최저레이더유도고도(MVA) 이상을 유지하며 장애물을 회피하도록 배정할 1차적 책임은 관제사에게 있다.
ㄴ. 조종사가 자신의 자체 항법(Own Navigation)으로 발간된 계기비행로를 비행 중일 때, 최저통과고도(MEA) 위반 여부를 감시하고 지형 장애물을 회피할 1차적 책임은 조종사에게 있다.
ㄷ. 관제사가 IFR 항공기에게 ""Cleared Direct (픽스)""를 지시하여 표준 비행로를 벗어난 경우, 지형 회피에 적합한 고도를 지시할 책임은 전적으로 관제사에게 있다.
ㄹ. 시계비행기상상태(VMC) 하에 비행하는 VFR 항공기에게 레이더 교통정보 조언 업무를 제공하는 동안, 관제사는 지형 장애물 충돌 방지에 대한 직접적인 분리 책임을 진다.","ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄷ, ㄹ",3,[출처: 항공교통관제절차 제5장 및 제7장] VFR 항공기의 경우 VMC를 유지하며 지형 장애물을 육안으로 식별 및 회피할 책임이 전적으로 조종사에게 있다. 관제사가 교통정보를 제공(Radar Advisory)한다고 해서 VFR 항공기에 대한 지형 장애물 회피 직접 통제 책임이 관제사에게 전가되지 않는다(ㄹ 오답).
98,활주로 표면 상태(Runway Condition) 및 제동 상태 발부에 관한 규정으로 옳지 않은 것은?,,"비, 눈, 얼음 등으로 인한 활주로 표면 상태 악화 정보는 조종사에게 지체 없이 발부되어야 한다.","활주로 제동 상태 평가는 통상 Good, Good to Medium, Medium, Medium to Poor, Poor, Nil 등의 구분을 사용한다.","""Braking Action Nil"" 상태가 보고되더라도, 해당 활주로를 목적지로 하는 항공기가 비상 상황을 선언하지 않는 한 조종사 재량으로 착륙을 시도할 수 있다.","관제탑은 마찰 측정 차량(Friction Tester)이 측정한 마찰계수(MU value) 정보를 단독으로 발부해서는 안 되며, 브레이킹 액션 등급 등과 병행하여 조언 성격으로 제공한다.",3,"[출처: 항공교통관제절차 제3장] ""Braking Action Nil""(제동 불가)이 보고된 활주로는 항공기 미끄러짐 및 이탈 사고가 명백히 예상되므로, 비상 상황 여부와 관계없이 해당 활주로를 폐쇄하거나 항공기 운영(이착륙)을 무조건적으로 금지하여야 한다. 조종사 재량 착륙 불가."
99,레이더 환경 외(Non-radar) 상황에서 출발 항공기 상호 간 측면 분리(Lateral Separation)를 확보하기 위한 조건은?,,이륙 후 두 항공기의 초기 비행경로가 즉시 분리되어 최소 15도 이상 갈라지도록(Diverge) 비행해야 한다.,이륙 후 두 항공기의 초기 비행경로가 최소 30도 이상 갈라지도록 비행해야 한다.,이륙 후 두 항공기의 초기 비행경로가 최소 45도 이상 갈라지도록 비행해야 한다.,이륙 후 두 항공기의 초기 비행경로가 최소 90도 이상 갈라지도록 비행해야 한다.,3,"[출처: 항공교통관제절차 제6장] 비레이더 출발 분리 기준에서, 이륙 후 경로 분리(Divergence)를 통해 즉각적인 측면 분리를 적용하려면 앞서 출발한 항공기와 뒤따라 출발하는 항공기의 지정 비행경로가 이륙 직후 최소 45도 이상 서로 벌어지도록(Diverge) 비행해야만 상호 분리가 확보된 것으로 간주한다."
