번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
119,"항공안전법상 보기박스 (A), (B), (C)에 해당하는 숫자의 합은 얼마인가?","가. 자가용 조종사(비행기) 과정의 학과교육 총시간은 ( A )시간 이상이어야 한다.
나. 사업용 조종사(비행기) 과정의 학과교육 총시간은 자가용 과정을 포함하여 ( B )시간 이상이어야 한다.
다. 항공정비사(비행기 과정)의 총교육시간은 ( C )시간 이상이어야 한다.",2850,3000,3100,3200,3,"가. 자가용 학과교육 180시간 (A=180)
나. 사업용 학과교육 510시간 (B=510)
다. 항공정비사 비행기 과정 2410시간 (C=2410)
총합: 3100 [출처: 항공안전법 시행규칙 별표 12]"
120,"항공안전법상 빈칸 (A), (B), (C)의 숫자를 모두 더한 값은?","가. 모의비행훈련장치 유효기간은 1년이나, 품질관리시스템 운영 시 ( A )년 연장할 수 있다.
나. 최대이륙중량 27,000kg 초과 비행기 비행기록장치의 비행자료 기록시간은 최소 ( B )시간이다.
다. 여압장치가 없는 항공기가 기내 대기압 700hPa 미만 ~ 620hPa 이상에서 ( C )분을 초과하여 비행시 산소 공급이 필요하다.",52,57,62,67,2,"가. 품질관리시스템 운영시 2년 연장 (A=2)
나. 27,000kg 초과 비행기 FDR 기록 25시간 (B=25)
다. 700~620hPa 사이 30분 초과 시 산소 필요 (C=30)
총합: 57 [출처: 항공안전법 제39조의2, 항공안전법 시행규칙 제109조, 제114조]"
121,"항공안전법상 빈칸 (A), (B), (C)에 해당하는 나이를 합한 값은?","가. 자가용 조종사 자격증명을 받을 수 있는 최소 연령은 ( A )세이다.
나. 운송용 조종사 자격증명을 받을 수 있는 최소 연령은 ( B )세이다.
다. 항공정비사 자격증명을 받을 수 있는 최소 연령은 ( C )세이다.",54,55,56,57,3,"가. 자가용 조종사 17세 (활공기 한정시 16세이나 일반조건 17세) (A=17)
나. 운송용 조종사 21세 (B=21)
다. 항공정비사 18세 (C=18)
총합: 56 [출처: 항공안전법 제34조]"
122,"항공안전법상 보기박스 내 (A), (B), (C)의 숫자를 합한 값은?","가. 항공기 변경등록 신청은 사유가 발생한 날부터 ( A )일 이내에 해야 한다.
나. 항공기 멸실 시 말소등록 신청은 사유 발생일로부터 ( B )일 이내에 해야 한다.
다. 변경등록 신청을 3차 이상 위반 시 부과되는 과태료는 ( C )만원이다.",215,230,245,260,2,"가. 변경등록 15일 이내 (A=15)
나. 말소등록 15일 이내 (B=15)
다. 변경/말소 미신청 3차 이상 과태료 200만원 (C=200)
총합: 230 [출처: 항공안전법 제13조, 제15조, 시행령 별표 5]"
123,"항공안전법상 빈칸 (A), (B), (C) 숫자의 합은?","가. 쌍발비행기가 이륙교체비행장을 지정할 때, 1개 발동기 부작동 순항속도로 출발비행장에서 ( A )시간 비행거리 내에 있어야 한다.
나. 3발 이상 비행기는 모든 발동기 작동 순항속도로 ( B )시간 비행거리 이내여야 한다.
다. 항공운송사업 비행기가 교체비행장이 없는 외딴 목적지로 계기비행할 때, 목적지 상공에서 정상 순항 연료소모율로 ( C )시간 더 비행할 연료가 필요하다.",4,5,6,7,2,"가. 쌍발기 이륙교체비행장 1시간 이내 (A=1)
나. 3발기 이상 이륙교체비행장 2시간 이내 (B=2)
다. 교체비행장 없는 계기비행 시 2시간 체공 연료 (C=2)
총합: 5 [출처: 항공안전법 시행규칙 제186조, 별표 17]"
124,"항공안전법상 빈칸 (A), (B), (C)에 해당하는 숫자의 합을 구하시오.","가. 시계비행 항공기가 인구 밀집 지역 상공 비행 시 수평거리 ( A )미터 내 가장 높은 장애물에서 ( B )미터 고도를 유지해야 한다.
나. 계기비행 항공기가 산악지역 비행 시 수평 반경 ( C )킬로미터 내 가장 높은 장애물에서 600미터 고도를 유지해야 한다.",908,910,1008,1100,1,"가. 시계비행 밀집지역 수평 600m 내 가장 높은 장애물에서 300m 이상 (A=600, B=300)
나. 계기비행 산악지역 반경 8km 내 600m 고도 (C=8)
총합: 908 [출처: 항공안전법 시행규칙 제199조]"
125,"항공안전법상 빈칸 (A), (B), (C) 숫자를 더한 값은?","가. 비행근무시간이 11시간 이상 12시간 미만인 경우 최소 휴식시간은 ( A )시간 이상이어야 한다.
나. 운항승무원은 연속 7일마다 최소 연속 ( B )시간 이상의 휴식을 취해야 한다.
다. 운항관리사의 연속 24시간 동안 최대 근무시간은 ( C )시간 이하이다.",52,53,54,55,3,"가. 비행근무시간 11~12시간 미만의 휴식시간은 14시간 (A=14)
나. 연속 7일마다 30시간 휴식 (B=30)
다. 운항관리사 24시간 내 10시간 근무 (C=10)
총합: 54 [출처: 항공안전법 시행규칙 별표 18, 제128조의2]"
126,"항공안전법상 다음 빈칸 (A), (B), (C)에 해당하는 수의 합은?","가. 항공기준사고 발생 시 보고 기한은 즉시, 단 항공안전장애 중 화재, 연기, 고장 등의 경우 인지한 때로부터 ( A )시간 이내이다.
나. 그 외 운항 관련 경미한 장애 등은 발생 인지 시점으로부터 ( B )시간 이내에 보고해야 한다.
다. 항공전문의사 지정 취소를 받은 자는 취소일로부터 ( C )년간 지정을 신청할 수 없다.",168,170,172,174,2,"가. 제5호 화재, 기체고장 등은 96시간 이내 (A=96)
나. 제1~4, 6, 7호 장애는 72시간 이내 (B=72)
다. 전문의사 취소 시 2년 신청제한 (C=2)
총합: 170 [출처: 항공안전법 시행규칙 제134조, 법 제50조]"
127,"항공안전법상 빈칸 (A), (B), (C), (D) 숫자를 모두 합한 값은?","가. 행글라이더 및 패러글라이더의 자체중량 기준은 탑승자 및 비상용 장비 제외 ( A )kg 이하이다.
나. 무인동력비행장치의 자체중량 기준은 연료 제외 ( B )kg 이하이다.
다. 무인비행선은 연료 제외 자체중량 ( C )kg 이하, 길이 ( D )m 이하이다.",410,420,430,440,2,"가. 자체중량 70kg 이하 (A=70)
나. 연료 제외 자체중량 150kg 이하 (B=150)
다. 연료 제외 자체중량 180kg 이하, 길이 20m 이하 (C=180, D=20)
총합: 420 [출처: 항공안전법 시행규칙 제5조]"
128,"항공안전법상 다음 (A), (B), (C)에 알맞은 숫자의 총합은 얼마인가?","가. 제2종(CAT-II) 정밀접근의 결심고도는 30m 이상 60m 미만, RVR은 ( A )m 이상 550m 미만이다.
나. 제3종(CAT-III) 정밀접근 시 RVR 175m 미만을 적용하기 위해서는 Fail-operational 시스템의 경우, 착륙활주로의 측풍이 ( B )노트를 초과하면 진입해서는 안된다.
다. CAT-II 인가를 위한 해당 형식 기장 비행시간이 ( C )시간 미만인 기장은 RVR 550m 이상의 최저치를 적용해야 한다.",410,415,420,425,2,"가. CAT-II RVR은 300m 이상 550m 미만 (A=300)
나. 측풍 제한은 15노트 (B=15)
다. 기장 비행시간 100시간 미만 시 최저치 상향 (C=100)
총합: 415 [출처: 항공안전법 시행규칙 별표 25]"
129,"항공안전법상 빈칸 (A), (B), (C)에 알맞은 숫자를 모두 합한 값은?","가. 조종자 증명을 받지 않고 초경량비행장치를 비행한 사람의 과태료 상한액은 ( A )만원이다.
나. 안전성인증을 받지 않고 초경량비행장치를 비행한 사람의 1차 위반 과태료는 ( B )만원이다.
다. 초경량비행장치 말소신고를 하지 않은 경우 1차 위반 과태료는 ( C )만원이다.",655,665,675,685,2,"가. 조종자 증명 미소지 최고 400만원 (A=400)
나. 안전성인증 미필 1차 250만원 (B=250)
다. 말소신고 미필 1차 15만원 (C=15)
총합: 665 [출처: 항공안전법 제166조, 시행령 별표 5]"
130,"항공안전법상 빈칸 (A), (B), (C) 숫자의 합은 얼마인가?","가. 비상위치지시용 무선표지설비(ELT)의 신호 송신 주파수는 121.5MHz와 ( A )MHz이다.
나. 통신두절 시 트랜스폰더 코드는 ( B )으로 조정한다.
다. 민간항공기가 요격을 당할 때 지시가 없으면 트랜스폰더 코드를 ( C )으로 맞춘다.",15606,15706,15806,15906,2,"가. ELT 주파수 406MHz (A=406)
나. 통신두절 코드 7600 (B=7600)
다. 요격 시 코드 7700 (C=7700)
총합: 15706 [출처: 항공안전법 시행규칙 제107조, 제190조, 별표 26]"
131,"항공안전법상 빈칸 (A), (B), (C)에 해당하는 숫자의 합을 구하시오.","가. 전문교육기관 교육 이수 후 ( A )일 이내에 같은 형식 항공기 한정심사 응시 시 실기시험 면제
나. 운항승무원이 외국에서 6개월 이상 체류 시 자가용 조종사는 ( B )개월까지 신체검사증명 연장 가능
다. 항공교통관제사 한정심사 대상자가 감시지역관제업무 한정을 받으려면 ( C )개월 이상 수행 경력 필요",205,206,207,208,3,"가. 교육 이수 후 180일 이내 응시 시 면제 (A=180)
나. 자가용 조종사 최대 24개월 연장 (B=24)
다. 감시지역관제업무 3개월 이상 수행 (C=3)
총합: 207 [출처: 항공안전법 시행규칙 제89조, 제94조, 별표 4]"
132,"항공안전법상 보기박스 (A), (B), (C) 숫자를 모두 더한 값은?","가. 항공정비사(비행기) 자격 종류 한정을 신청하려면 ( A )개월 이상의 해당 항공기 종류 정비업무경력을 포함한 4년 이상의 경력이 필요하다.
나. 전자·전기·계기 분야 한정을 신청하려면 해당 분야 ( B )년 이상의 정비실무경력이 필요하다.
다. 항공정비사 전문교육기관 비행기과정을 이수한 사람은 정비업무경력이 ( C )년 이상이면 제한 없이 비행기 분야 정비가 가능하다.",8,9,10,11,3,"가. 해당 항공기 6개월 포함 총 4년 이상 (A=6)
나. 전기전자계기 한정은 취득일로부터 2년 이상 실무경력 (B=2)
다. 교육기관 이수자는 2년 이상 시 5700kg 제한 해제 (C=2)
총합: 10 [출처: 항공안전법 시행규칙 별표 4, 제81조]"
133,"항공안전법상 빈칸 (A), (B), (C)에 해당하는 수의 합은 얼마인가?","가. 피트 단위를 사용하는 수직분리축소공역(RVSM)은 FL290 이상 FL( A ) 이하이다.
나. 이 구간에서의 수직분리최저치는 ( B )피트이다.
다. 미터 단위를 사용하는 경우, ( C )미터 이상 12,500미터 이하 구간에서 300미터 수직분리가 적용된다.",10210,10310,10410,10510,2,"가. FL410 이하 (A=410)
나. 수직분리최저치 1000피트 (B=1000)
다. 미터 단위는 8,900미터 이상 (C=8900)
총합: 10310 [출처: 항공안전법 시행규칙 별표 21]"
