번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
88,현행 항공보안법령상 보안검색위탁업체 지정에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. 보안검색을 위탁받으려는 업체는 국토교통부장관의 지정을 받아야 한다.
ㄴ. 「경비업법」에 따른 경비업의 허가가 취소된 경우에는 보안검색위탁업체의 지정도 반드시 취소하여야 한다.
ㄷ. 공항운영자가 보안검색위탁업체의 지정을 추천하려는 경우 지방항공청장에게 신청서를 제출해야 한다.
ㄹ. 보안검색위탁업체의 상시고용직원인 보안검색인력이 일시적으로 기준에 미달하게 된 경우 6개월 이내에 충원하면 지정이 취소되지 않는다.","ㄱ, ㄴ, ㄷ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄹ",1,[출처: 항공보안법 제15조 및 시행규칙 제8조의4] ㄹ. 지정기준에 일시적으로 미달한 경우 '6개월'이 아니라 '3개월' 이내에 지정기준을 다시 갖춘 경우에는 지정을 취소하지 아니한다(법 제15조 제8항 제3호).
89,현행 항공보안법령상 기장등의 직무집행방해 및 위해물품 탑재 관련 벌칙에 대한 설명으로 가장 옳은 것은?,,위해물품 휴대 금지 규정을 위반하여 항공기에 위해물품을 탑재하게 한 사람은 1년 이상 3년 이하의 징역에 처한다.,폭행·협박으로 기장등의 정당한 직무집행을 방해하여 항공기와 승객의 안전을 해친 사람은 10년 이하의 징역에 처한다.,항공운항을 방해할 목적으로 거짓된 정보를 제공한 사람은 5년 이하의 징역 또는 5천만원 이하의 벌금에 처한다.,거짓된 사실 유포나 위계로써 공항운영을 방해한 사람은 3년 이하의 징역 또는 3천만원 이하의 벌금에 처한다.,2,"[출처: 항공보안법 제43조, 제44조, 제45조, 제48조] 1. 위험물건 탑재죄(제44조)는 2년 이상 5년 이하의 징역 또는 2천만원~5천만원 벌금이다. 3. 운항 방해정보 제공죄(제48조)는 3년/3천만원이다. 4. 공항운영 방해죄(제45조)는 5년/5천만원이다. 2. 직무집행방해죄(제43조)는 10년 이하의 징역이 맞다."
90,현행 항공보안법상 보안검색기록 유지의무와 관련하여 보안검색위탁업체가 작성·보존하여야 하는 기록 사항에 명시적으로 포함되지 않는 것은?,,보안검색업무를 수행한 항공보안검색요원 및 감독자의 성명,항공보안장비의 점검 및 운용에 관한 사항,적발된 위해물품의 처리 결과,보안검색을 받은 전체 승객의 성명 및 주민등록번호 내역,4,"[출처: 항공보안법 시행규칙 제16조] 4. 시행규칙 제16조에 따른 보안검색 기록 사항에는 검색요원 성명, 장비 점검 운용, 위해물품 적발/처리결과, 현장교육훈련 기록 등이 포함되나, '검색받은 모든 승객의 개인정보(성명, 주민등록번호)'를 일괄 기록·보존하라는 조항은 없다."
91,현행 항공보안법상 항공보안에 관한 정보 제공(제30조) 대상 기관으로 명시되어 있지 않은 곳은?,,국제민간항공기구(ICAO),해당 항공기 등록국가 및 운영국가의 관련 기관,세계관세기구(WCO),항공기 승객이 외국인인 경우 해당 국가의 관련 기관,3,"[출처: 항공보안법 시행규칙 제17조] 3. 법 제30조 및 시행규칙 제17조에 명시된 정보 제공 대상은 국내 관계 행정기관, 해당 항공기 등록/운영국가, 외국 승객 해당 국가, ICAO 등이며, 세계관세기구(WCO)는 명시되어 있지 않다."
92,현행 항공보안법령상 자체 우발계획의 승인 및 변경승인에 대한 설명으로 옳은 것을 모두 고른 것은?,"ㄱ. 공항운영자등은 수립된 자체 우발계획을 변경하는 경우 국토교통부장관의 승인을 받아야 한다.
ㄴ. 항공보안에 관한 법령의 변경사항을 단순 반영하는 것은 경미한 사항의 변경이므로 승인을 받지 아니할 수 있다.
ㄷ. 공항운영자와 항공운송사업자는 반드시 자체 우발계획을 자체 보안계획과 별도의 문서로 분리하여 승인받아야 한다.
ㄹ. 지방항공청장은 소형항공운송사업자의 자체 우발계획 승인 권한을 국토교통부장관으로부터 위임받았다.","ㄱ, ㄴ","ㄱ, ㄴ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄷ, ㄹ",2,"[출처: 항공보안법 제31조, 시행규칙 제18조의2, 시행령 제20조] ㄷ. 시행규칙 제18조의2 제3항에 따르면 공항운영자등(대형 항공운송사업자 제외)은 자체 우발계획을 자체 보안계획에 '포함하여' 승인을 받을 수 있도록 허용하고 있으므로, 반드시 분리해야 한다는 것은 틀렸다."
93,현행 항공보안법령상 성능 인증을 받은 항공보안장비의 상호인증(Mutual Recognition) 협약에 대한 설명으로 가장 옳은 것은?,,상호인증 협약이 체결된 국가로부터 인증받은 장비라도 국내에 도입할 때는 예외 없이 별도의 국내 성능평가시험을 다시 통과해야 한다.,우리나라와 상호인증 협약이 체결된 국가로부터 인증받은 장비는 우리나라의 인증을 받은 것으로 본다.,"상호인증 협약이 체결된 경우, 국토교통부장관은 그 내용을 관보에 고시할 필요 없이 즉각 효력이 발생한다.",상호인증 협약을 체결할 수 있는 대상국가는 국제민간항공기구(ICAO) 상임이사국으로 제한된다.,2,[출처: 항공보안법 제27조] 1. 상호인증 협약 국가의 장비는 우리나라 인증을 받은 것으로 간주되므로 다시 평가받을 필요가 없다. 3. 국토교통부장관은 상호인증 협약을 체결하였을 때에는 그 내용을 '고시하여야' 한다. 4. ICAO 상임이사국으로 대상을 법률에서 제한하는 규정은 없다.
94,현행 항공보안법령상 보안검색 실패 등에 대한 대책보고(제19조)를 받은 국토교통부장관의 조치로 옳지 않은 것은?,,보고를 받은 즉시 언론에 브리핑을 실시하여 국민에게 해당 항공기의 위험성을 알린다.,항공기가 출발하기 전에 보고를 받은 경우 해당 항공기에 대한 보안검색 등 보안조치를 실시한다.,항공기가 출발한 후 보고를 받은 경우 해당 항공기가 도착하는 국가의 관련 기관에 통보한다.,다른 국가로부터 항공보안 위협 정보를 통보받은 경우 해당 항공기를 격리계류장으로 유도하여 보안조치를 한다.,1,"[출처: 항공보안법 제19조] 1. 보안검색 실패 보고를 받은 국토교통부장관의 법정 조치사항(항공기 출발 전 보안검색, 출발 후 도착국가 통보, 격리계류장 유도)에 '즉각적인 언론 브리핑'은 명시되어 있지 않으며, 보안 원칙상 상황 통제 전 무분별한 정보 공개는 지양된다."
95,현행 항공보안법령상 시험기관의 지정 심사 및 관리에 관한 설명으로 옳지 않은 것을 모두 고른 것은?,"ㄱ. 법인 또는 단체가 시험기관으로 지정을 받으려는 경우 사업계획서, 업무규정, 정관 등을 국토교통부장관에게 제출하여야 한다.
ㄴ. 시험기관이 지정취소 등의 사유로 업무를 수행하지 않는 경우, 6개월 이내에 기록된 관련 자료를 인증기관에 제출하여야 한다.
ㄷ. 국토교통부장관은 시험기관 지정을 취소하거나 업무정지를 명한 경우 그 사실을 관보에 고시해야 한다.
ㄹ. 국토교통부장관은 시험기관 지정 심사 시 시험기관지정심사위원회를 반드시 상설로 운영하여야 한다.","ㄱ, ㄴ","ㄴ, ㄹ","ㄱ, ㄷ","ㄷ, ㄹ",2,"[출처: 항공보안법 시행규칙 제14조의7, 제14조의8, 제14조의9, 제14조의10] ㄴ. 시험기관이 업무를 중단할 경우 관련 기록 자료를 '1개월 이내'에 인증기관에 제출해야 한다. ㄹ. 시험기관지정심사위원회는 효율적 운영을 위해 '필요한 경우' 구성·운영할 수 있는 것이지 반드시 상설로 운영하여야 하는 것은 아니다."
96,현행 항공보안법상 항공기내보안요원의 운영에 대한 설명으로 옳은 것은?,,항공기내보안요원은 승객과 구분되는 별도의 유니폼을 반드시 착용하여야 한다.,항공운송사업자가 항공기내보안요원 탑승 의무를 2회 위반한 경우 750만원의 과태료를 부과받는다.,항공기내보안요원의 권한 행사 시 기장의 지휘를 받을 필요 없이 독립적으로 불법방해행위를 진압한다.,기내보안요원 교육기관으로 지정받으려는 자는 교육과정 운영 실적이 최소 2년 이상 있어야만 신청이 가능하다.,2,"[출처: 항공보안법 시행령 별표, 법 제14조, 제22조 등] 1. 기내보안요원의 유니폼 착용 의무는 법령에 명시되지 않았으며 통상 사복 탑승(Air Marshal) 형태도 운영된다. 2. 시행령 별표에 따라 기내보안요원 탑승의무 위반은 1차 500만, 2차 750만, 3차 이상 1,000만원이다. 3. 기장의 지휘를 받는다. 4. 교육과정을 2년 이상 운영하지 않은 경우 취소 사유가 될 뿐, 신청 요건으로 과거 2년 실적을 요구하지 않는다."
97,현행 항공보안법령상 공항운영 방해죄 등 벌칙 규정에 대한 설명 중 과태료 부과 대상인 행위는?,,자체 보안계획의 승인을 받지 않은 경우,"보안검색에 관한 기록을 작성, 유지하지 않은 경우",항공보안 감독관의 현장점검을 기피하거나 방해한 경우,위해물품 휴대 금지 규정을 위반하여 기내에 도검류를 반입한 경우,2,"[출처: 항공보안법 제44조, 제48조, 제50조, 제51조] 1. 자체보안계획 승인을 받지 않은 경우 3천만원 이하의 벌금(제50조). 2. 기록 작성 미유지는 500만원 이하의 과태료(제51조). 3. 감독관 점검 방해는 1년 이하 징역 또는 1천만원 이하 벌금(제48조). 4. 위해물품 반입은 2년 이상 5년 이하 징역 또는 벌금(제44조)."
98,현행 항공보안법령상 보안검색 실패 등에 대한 보고(규칙 제11조) 사유로서 관할 지방항공청장에게 보고해야 하는 경우가 아닌 것은?,,불법방해행위가 발생한 경우,법령에 규정된 보안검색방법에 따라 보안검색이 이루어지지 아니한 경우,보안검색위탁업체의 자본금이 기준금액 미만으로 감소한 사실을 발견한 경우,"무기, 폭발물 등에 의하여 항공기에 대한 위협이 증가하는 경우",3,"[출처: 항공보안법 시행규칙 제11조] 3. 자본금 미달 등 위탁업체 지정기준의 미달은 위탁업체 지정취소 요건과 관련이 있을 뿐, 제19조 및 규칙 제11조에 따른 '보안검색 실패(사고/위협 발생)'로 인한 긴급 보고 사유에는 해당하지 않는다."
99,현행 항공보안법상 승객의 신분증명서 확인 등과 관련된 처벌 조항으로 올바르게 짝지어진 것은?,"ㄱ. 다른 사람의 신분증명서를 부정하게 사용하여 본인 일치 여부 확인을 받으려 한 사람
ㄴ. 위조 또는 변조된 신분증명서를 제시하여 본인 일치 여부 확인을 받으려 한 사람",ㄱ: 3년 이하의 징역 또는 3천만원 이하의 벌금 / ㄴ: 10년 이하의 징역,ㄱ: 5년 이하의 징역 또는 5천만원 이하의 벌금 / ㄴ: 10년 이하의 징역,ㄱ: 3년 이하의 징역 또는 3천만원 이하의 벌금 / ㄴ: 5년 이하의 징역,ㄱ: 1년 이하의 징역 또는 1천만원 이하의 벌금 / ㄴ: 5년 이하의 징역,1,"[출처: 항공보안법 제50조] 1. 법 제50조에 따라 '위조/변조 신분증'을 제시한 자는 10년 이하의 징역(3천만원 이하 벌금 병과 가능), '타인의 신분증'을 부정하게 사용한 자는 3년 이하의 징역 또는 3천만원 이하의 벌금에 처한다."
100,현행 항공보안법령의 수수료 부과 및 과태료 징수에 대한 원칙으로 가장 옳지 않은 것은?,,항공보안장비 성능 인증을 받으려는 자는 인증기관 및 시험기관에 정해진 수수료를 납부해야 한다.,인증기관 또는 시험기관은 법령에서 정한 수수료 외에 실비 명목으로 임의의 추가 부과금을 요구할 수 있다.,"시험기관의 성능검사 수수료에는 소모성 재료비용, 현장출장 여비 등이 포함된다.",항공보안법상 과태료는 대통령령으로 정하는 바에 따라 국토교통부장관이 부과·징수한다.,2,"[출처: 항공보안법 시행규칙 제14조의11, 법 제51조] 2. 시행규칙 제14조의11 제3항에 따르면 ""인증기관 또는 시험기관은 제2항 각 호에 따른 수수료 외에 별도의 부과금을 받을 수 없다""고 엄격히 규정하고 있다."
