번호,문제,보기박스,보기1,보기2,보기3,보기4,정답,해설
91,근무인원산정(제85조)에 대한 설명 중 올바르게 서술된 것을 모두 고른 것은?,"ㄱ. 관제 업무량 분석 시 특정 관제석이나 섹터에 대해서는 최소 1개월 이상의 분석이 선행되어야 한다.
ㄴ. 항공교통업무 인원산정은 첨두시간(Peak Man-Hour)을 기준으로 작성되어야 한다.
ㄷ. 관제사에게 제공되는 자동화 경보 기능 및 장비 성능은 인원산정 시 업무량과 무관하므로 고려 대상에서 제외한다.
ㄹ. 계절적 요소에 따른 교통량의 변화를 사전 예측하여 근무 팀의 인원요소를 조정하여야 한다.","ㄱ, ㄴ","ㄴ, ㄹ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ",2,"제85조. ㄱ: 특정 관제석 업무량 분석은 최소 '1주일' 이상 분석해야 한다(1개월 아님). ㄷ: 관제 시스템의 지원 및 경보 기능, 장비 성능 등은 업무량과 관련된 요소이므로 당연히 '고려'하여야 한다. 따라서 ㄴ, ㄹ이 맞다."
92,항공교통업무기준 상 '피로(Fatigue)' 및 근무 관련 용어의 정의로 가장 옳지 않은 것은?,,근무시간(Duty Period)이란 관제사가 요구에 따라 근무보고를 하거나 근무를 시작한 때부터 모든 근무가 끝난 때까지의 시간을 말한다.,"근무(Duty)란 관제업무시간(Time-in-position)에만 국한되며, 행정업무나 근무 대기(Standby) 시간은 피로를 유발하지 않으므로 포함되지 않는다.",비관제업무시간이란 관제사의 근무시간 중 관제업무시간을 제외한 나머지 시간을 말한다.,휴무시간(Non-duty Period)이란 관제사의 근무시간 외의 지속적이며 한정된 시간을 말한다.,2,"제5조. '근무(Duty)'란 관제사가 수행하는 모든 업무로서 관제업무시간 동안 수행되는 업무뿐만 아니라 행정업무, 훈련, 교대 브리핑, 근무 대기(Standby) 등을 모두 포함한다."
93,재자격부여교육훈련(제74조의4)의 훈련 종류와 대상에 대한 설명으로 올바르게 짝지어진 것은?,"ㄱ. 재자격훈련 : 항공교통관제업무를 수행함에 있어 중대한 과실을 발생시킨 관제사 대상
ㄴ. 기량향상훈련 : 업무처리능력을 유지하거나 보완할 필요가 있는 관제사 대상
ㄷ. 시정훈련 : 한정의 효력이 정지된 관제사 대상
ㄹ. 재자격훈련 시 최소 교육시간 : 24시간 이상","ㄱ, ㄴ","ㄴ, ㄹ","ㄷ, ㄹ","ㄱ, ㄷ",2,제74조의4 제1항 및 제2항. ㄴ(기량향상훈련)과 ㄹ(재자격훈련 최소 24시간 이상)은 맞다. ㄱ: 중대한 과실은 '시정훈련' 대상이다. ㄷ: 한정의 효력이 정지된 관제사는 '재자격훈련' 대상이다.
94,보고목적으로 사용되는 중요지점(Significant points)의 설정에 관한 원칙(별표 2) 중 가장 옳지 않은 것은?,,필수(compulsory) 보고지점은 조종사 및 관제사의 업무부담을 최소한으로 유지할 필요성을 명심하여 최소한으로 제한하여야 한다.,비행정보구역 또는 관제구역 경계선에는 원칙적으로 무조건 필수보고지점을 설정해야만 한다.,고공을 고속으로 비행하는 항공기는 저공을 저속으로 비행하는 항공기처럼 설정된 모든 지점 상공에서 일상적인 위치보고를 해야 할 필요가 없다.,보고지점의 지정은 효율적인 ATS를 위해 일상적인 위치보고 필요성을 최소한으로 유지하도록 정기적으로 검토하여야 한다.,2,"별표 2 제5항 제4호 다목. ""비행정보구역 또는 관제구역 경계선에 꼭 필수보고지점을 설정해야 할 필요는 없다."" 무조건 설정해야 한다는 설명은 틀렸다."
95,정기교육훈련(Recurrent Training)에 관한 규정 중 <보기>의 ( )에 들어갈 내용으로 알맞은 것은?,"정기교육훈련은 한정을 취득하거나 효력을 회복한 다음 달 1일부터 ( ㉠ )개월 주기로 ( ㉡ )시간 이상 실시해야 하며, 정기교육훈련의 유효기간은 해당 주기가 도래하는 날이 속한 ( ㉢ )의 말일까지로 한다.","㉠ 12, ㉡ 18, ㉢ 분기","㉠ 24, ㉡ 24, ㉢ 반기","㉠ 24, ㉡ 18, ㉢ 반기","㉠ 36, ㉡ 20, ㉢ 해당 월",3,"제74조의3. 정기교육훈련은 '24개월' 주기로 '18시간' 이상 실시해야 하며, 유효기간은 24개월 주기가 도래하는 날이 속한 '반기'의 말일까지로 한다."
96,항공고정통신업무(지상통신) 및 항공무선항행업무 통신 요건에 관한 설명 중 가장 옳지 않은 것은?,,비행정보실 및 지역관제소는 해당 관할 센터를 담당하는 국제 NOTAM 취급소와 연락을 위한 시설을 갖추어야 한다.,"항공교통업무 보조시설로 사용되는 감시자료(1/2차 레이더, ADS-B 등)는 사고 조사 및 평가 등을 위해 자동적으로 기록되어야 한다.","자동기록자료는 최소한 30일간 보존되어야 하며, 사고 조사에 중요한 경우 장기간 보관하여야 한다.",기동지역의 차량 통제를 위한 별도 통신회선의 녹음 자료는 보안 상의 이유로 24시간마다 파기하고 복구 불가능하게 처리하여야 한다.,4,"제58조 제3호. 기동지역의 차량통제를 위한 별도의 통신회선에 수록된 데이터 및 통신녹음 역시 ""최소한 30일간 보존""하여야 한다. 파기 규정은 틀렸다."
97,항공교통업무 정보 요건 중 기상정보 및 관련 시설 운영상태 통보에 관한 내용으로 가장 올바른 것은?,,통신소(Communication stations)에는 기상보고 및 예보가 전혀 제공되지 않으며 오로지 비행정보실에서만 해당 정보를 독점한다.,항공교통업무시설은 무인자유기구의 비행에 관한 세부정보를 제공받아야 한다.,"방사선 물질 또는 독성 화학물질 구름에 관한 정보는 항공기상관서의 독자 처리 사항으로, 관제시설은 이를 통보받을 필요가 없다.",접근관제업무 제공 시설은 윈드쉐어 정보는 이륙 경로에서만 제공받으며 착륙 경로는 조종사 자체 판단에 맡긴다.,2,제63조. 항공교통업무시설은 무인자유기구 비행 정보를 제공받아야 한다. (보기 1: 통신소에도 기상정보가 제공됨 - 제60조 5항. 보기 3: 방사선/독성 화학물질 정보도 통보받아야 함 - 제65조. 보기 4: 접근 또는 이륙 경로 상 모두 윈드쉐어 정보를 제공받아야 함 - 제60조 3항 6호.)
98,관제업무 종사자의 주정음료 및 약물 제한에 관한 설명 중 가장 옳지 않은 것은?,,혈중 알코올 농도가 0.02퍼센트 이상일 경우 관제 감독 및 관제연습도 수행할 수 없다.,"진정제 또는 신경안정제를 복용한 경우, 업무시간 전 24시간 이내라면 관제업무를 수행할 수 없다.","약물 복용기간이 14일을 넘을 것으로 판단되는 경우에도, 조제약국 약사의 구두 소견만 있으면 계속 관제업무가 허용된다.",비타민제나 피부연고제 등 인체에 무해한 의약제를 복용한 경우에는 관제업무를 수행할 수 있다.,3,제79조 제3항. 약물 복용기간이 14일을 넘을 것으로 판단되는 경우에는 '항공신체검사 전문의사'에게 자문하여야 한다. 약사의 구두 소견으로 허용되는 것이 아니다.
99,"인적요인원칙(Human factors principles)과 관련하여, 관제기관이 위협(Threats)과 실수(Errors)를 인지했을 때 취해야 할 조치(제87조)에 포함되지 않는 것은?",,특정 임무나 특정 요소의 스트레스 발생을 감소하기 위한 방법 강구,"개인, 팀, 임무 또는 근무현장의 실수유발가능성 근본요인에 대한 분석 수행",근무현장과 시스템의 실수한계 허용을 최소화하여 단 한 번의 실수로도 시스템이 즉각 차단되도록 설계,위험요소의 잠재적인 상태를 쉽게 확인할 수 있도록 조치,3,제87조 4항 6호. 근무현장과 시스템의 실수한계 허용을 '증가'시키기 위한 방법을 고려해야 한다. 실수 한계 허용을 최소화하여 시스템을 즉각 차단한다는 것은 Error tolerance(오차허용) 원칙에 위배된다.
100,"표준 출발 및 도착 항공로 명칭부여(별표 3) 시, 항공로표시(Route indicator) 문자로 사용할 수 없는 문자를 모두 고른 것은?","ㄱ. A
ㄴ. I
ㄷ. O
ㄹ. Z","ㄱ, ㄹ","ㄴ, ㄷ","ㄷ, ㄹ","ㄴ, ㄹ",2,"별표 3 제2항 제1호 라목. 항공로표시는 1개의 알파벳 문자이다. 문자 'I'와 'O'는 사용할 수 없다. 숫자 1, 0과 혼동을 방지하기 위함이다."
